Date,Symbol,Finra Symbol,Open,High,Low,Close,Volume,Short Interest (%),PE Ratio
2020-12-02,AAPL,0P000000GY,121.272379060437,122.61411366479338,120.14930531003674,122.32588958740234,89004200,0.5296,0
2020-12-03,AAPL,0P000000GY,122.7631852465753,123.02159434050364,121.46121408944418,122.1867446899414,78967600,0.5296,0
2020-12-04,AAPL,0P000000GY,121.8488229513535,122.10723204318728,120.7754383384891,121.50096893310548,78260400,0.5296,0
2020-12-07,AAPL,0P000000GY,121.56061114333193,123.80676637470458,121.50098118637548,122.99179077148438,86712000,0.5296,0
2020-12-08,AAPL,0P000000GY,123.60797902268844,124.21424211654556,122.33581530297845,123.61791229248048,82225500,0.5296,0
2020-12-09,AAPL,0P000000GY,123.7669945469428,125.17829228528136,120.25862432329689,121.03384399414062,115089200,0.5296,0
2020-12-10,AAPL,0P000000GY,119.76169910160226,123.11105391411456,119.41384506057562,122.4849090576172,81312200,0.5296,0
2020-12-11,AAPL,0P000000GY,121.6798701560981,122.00785006179048,119.81139166945673,121.65999603271484,86939800,0.5296,0
2020-12-14,AAPL,0P000000GY,121.84881949203388,122.59422418825264,120.79531661449224,121.03384399414062,79184500,0.5296,0
2020-12-15,AAPL,0P000000GY,123.57816986008991,127.11636303027863,123.36945743210411,127.0964813232422,157243700,0.5574,0
